route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
439,RM00100177_101RM006,RM00100177_101RM006_21,Terminal Integrado Joana Bezerra,1,,Route_1168
439,RM00100177_101RM006,RM00100177_101RM006_22,Terminal de Passageiros Cais de Santa Rita,0,,Route_1167
439,RM00100177_101RM006,RM00100177_101RM006_23,Terminal Integrado Joana Bezerra,1,,Route_1168
439,RM00100177_101RM006,RM00100177_101RM006_24,Terminal de Passageiros Cais de Santa Rita,0,,Route_1167
439,RM00100177_101RM006,RM00100177_101RM006_25,Terminal Integrado Joana Bezerra,1,,Route_1168
439,RM00100177_101RM006,RM00100177_101RM006_28,Terminal de Passageiros Cais de Santa Rita,0,,Route_1167
439,RM00100177_101RM006,RM00100177_101RM006_29,Terminal Integrado Joana Bezerra,1,,Route_1168
439,RM00100177_101RM006,RM00100177_101RM006_30,Terminal de Passageiros Cais de Santa Rita,0,,Route_1167
439,RM00100177_101RM006,RM00100177_101RM006_31,Terminal Integrado Joana Bezerra,1,,Route_1168
439,RM00100177_101RM006,RM00100177_101RM006_32,Terminal de Passageiros Cais de Santa Rita,0,,Route_1167
439,RM00100177_101RM006,RM00100177_101RM006_33,Terminal Integrado Joana Bezerra,1,,Route_1168
439,RM00100177_101RM006,RM00100177_101RM006_34,Terminal de Passageiros Cais de Santa Rita,0,,Route_1167
439,RM00100177_101RM006,RM00100177_101RM006_35,Terminal Integrado Joana Bezerra,1,,Route_1168
439,RM00100177_101RM007,RM00100177_101RM007_2,Terminal de Passageiros Cais de Santa Rita,0,,Route_1167
439,RM00100177_101RM007,RM00100177_101RM007_3,Terminal Integrado Joana Bezerra,1,,Route_1168
439,RM00100177_101RM007,RM00100177_101RM007_4,Terminal de Passageiros Cais de Santa Rita,0,,Route_1167
439,RM00100177_101RM007,RM00100177_101RM007_5,Terminal Integrado Joana Bezerra,1,,Route_1168
439,RM00100177_101RM007,RM00100177_101RM007_6,Terminal de Passageiros Cais de Santa Rita,0,,Route_1167
439,RM00100177_101RM007,RM00100177_101RM007_7,Terminal Integrado Joana Bezerra,1,,Route_1168
439,RM00100177_101RM007,RM00100177_101RM007_8,Terminal de Passageiros Cais de Santa Rita,0,,Route_1167
439,RM00100177_101RM007,RM00100177_101RM007_9,Terminal Integrado Joana Bezerra,1,,Route_1168
439,RM00100177_101RM007,RM00100177_101RM007_10,Terminal de Passageiros Cais de Santa Rita,0,,Route_1167
439,RM00100177_101RM007,RM00100177_101RM007_11,Terminal Integrado Joana Bezerra,1,,Route_1168
439,RM00100177_101RM007,RM00100177_101RM007_12,Terminal de Passageiros Cais de Santa Rita,0,,Route_1167
439,RM00100177_101RM007,RM00100177_101RM007_13,Terminal Integrado Joana Bezerra,1,,Route_1168
439,RM00100177_101RM007,RM00100177_101RM007_14,Terminal de Passageiros Cais de Santa Rita,0,,Route_1167
439,RM00100177_101RM007,RM00100177_101RM007_15,Terminal Integrado Joana Bezerra,1,,Route_1168
439,RM00100177_101RM007,RM00100177_101RM007_16,Terminal de Passageiros Cais de Santa Rita,0,,Route_1167
439,RM00100177_101RM007,RM00100177_101RM007_17,Terminal Integrado Joana Bezerra,1,,Route_1168
439,RM00100177_101RM008,RM00100177_101RM008_2,Terminal de Passageiros Cais de Santa Rita,0,,Route_1167
439,RM00100177_101RM008,RM00100177_101RM008_3,Terminal Integrado Joana Bezerra,1,,Route_1168
439,RM00100177_101RM008,RM00100177_101RM008_4,Terminal de Passageiros Cais de Santa Rita,0,,Route_1167
439,RM00100177_101RM008,RM00100177_101RM008_5,Terminal Integrado Joana Bezerra,1,,Route_1168
439,RM00100177_101RM008,RM00100177_101RM008_6,Terminal de Passageiros Cais de Santa Rita,0,,Route_1167
439,RM00100177_101RM008,RM00100177_101RM008_7,Terminal Integrado Joana Bezerra,1,,Route_1168
439,RM00100177_101RM008,RM00100177_101RM008_8,Terminal de Passageiros Cais de Santa Rita,0,,Route_1167
439,RM00100177_101RM008,RM00100177_101RM008_9,Terminal Integrado Joana Bezerra,1,,Route_1168
439,RM00100177_101RM008,RM00100177_101RM008_10,Terminal de Passageiros Cais de Santa Rita,0,,Route_1167
439,RM00100177_101RM008,RM00100177_101RM008_11,Terminal Integrado Joana Bezerra,1,,Route_1168
439,RM00100177_101RM008,RM00100177_101RM008_12,Terminal de Passageiros Cais de Santa Rita,0,,Route_1167
439,RM00100177_101RM008,RM00100177_101RM008_13,Terminal Integrado Joana Bezerra,1,,Route_1168
439,RM00100177_101RM008,RM00100177_101RM008_14,Terminal de Passageiros Cais de Santa Rita,0,,Route_1167
439,RM00100177_101RM008,RM00100177_101RM008_15,Terminal Integrado Joana Bezerra,1,,Route_1168
439,RM00100177_101RM008,RM00100177_101RM008_16,Terminal de Passageiros Cais de Santa Rita,0,,Route_1167
439,RM00100177_101RM008,RM00100177_101RM008_17,Terminal Integrado Joana Bezerra,1,,Route_1168
442,RM00100178_104RM001,RM00100178_104RM001_2,Terminal Integrado Recife,0,,Route_1173
442,RM00100178_104RM001,RM00100178_104RM001_3,Terminal Integrado Joana Bezerra,1,,Route_1174
442,RM00100178_104RM001,RM00100178_104RM001_4,Terminal Integrado Recife,0,,Route_1173
442,RM00100178_104RM001,RM00100178_104RM001_5,Terminal Integrado Joana Bezerra,1,,Route_1174
442,RM00100178_104RM001,RM00100178_104RM001_6,Terminal Integrado Recife,0,,Route_1173
442,RM00100178_104RM001,RM00100178_104RM001_7,Terminal Integrado Joana Bezerra,1,,Route_1174
442,RM00100178_104RM001,RM00100178_104RM001_8,Terminal Integrado Recife,0,,Route_1173
442,RM00100178_104RM001,RM00100178_104RM001_9,Terminal Integrado Joana Bezerra,1,,Route_1174
442,RM00100178_104RM001,RM00100178_104RM001_10,Terminal Integrado Recife,0,,Route_1173
442,RM00100178_104RM001,RM00100178_104RM001_11,Terminal Integrado Joana Bezerra,1,,Route_1174
442,RM00100178_104RM001,RM00100178_104RM001_14,Terminal Integrado Recife,0,,Route_1173
442,RM00100178_104RM001,RM00100178_104RM001_15,Terminal Integrado Joana Bezerra,1,,Route_1174
442,RM00100178_104RM001,RM00100178_104RM001_16,Terminal Integrado Recife,0,,Route_1173
442,RM00100178_104RM001,RM00100178_104RM001_17,Terminal Integrado Joana Bezerra,1,,Route_1174
442,RM00100178_104RM001,RM00100178_104RM001_18,Terminal Integrado Recife,0,,Route_1173
442,RM00100178_104RM001,RM00100178_104RM001_19,Terminal Integrado Joana Bezerra,1,,Route_1174
442,RM00100178_104RM001,RM00100178_104RM001_20,Terminal Integrado Recife,0,,Route_1173
442,RM00100178_104RM001,RM00100178_104RM001_21,Terminal Integrado Joana Bezerra,1,,Route_1174
442,RM00100178_104RM001,RM00100178_104RM001_22,Terminal Integrado Recife,0,,Route_1173
442,RM00100178_104RM001,RM00100178_104RM001_23,Terminal Integrado Joana Bezerra,1,,Route_1174
442,RM00100178_104RM001,RM00100178_104RM001_24,Terminal Integrado Recife,0,,Route_1173
442,RM00100178_104RM001,RM00100178_104RM001_25,Terminal Integrado Joana Bezerra,1,,Route_1174
442,RM00100178_104RM001,RM00100178_104RM001_26,Terminal Integrado Recife,0,,Route_1173
442,RM00100178_104RM001,RM00100178_104RM001_27,Terminal Integrado Joana Bezerra,1,,Route_1174
442,RM00100178_104RM001,RM00100178_104RM001_28,Terminal Integrado Recife,0,,Route_1173
442,RM00100178_104RM001,RM00100178_104RM001_29,Terminal Integrado Joana Bezerra,1,,Route_1174
442,RM00100178_104RM001,RM00100178_104RM001_30,Terminal Integrado Recife,0,,Route_1173
442,RM00100178_104RM001,RM00100178_104RM001_31,Terminal Integrado Joana Bezerra,1,,Route_1174
442,RM00100178_104RM001,RM00100178_104RM001_34,Terminal Integrado Recife,0,,Route_1173
442,RM00100178_104RM001,RM00100178_104RM001_35,Terminal Integrado Joana Bezerra,1,,Route_1174
442,RM00100178_104RM001,RM00100178_104RM001_36,Terminal Integrado Recife,0,,Route_1173
442,RM00100178_104RM001,RM00100178_104RM001_37,Terminal Integrado Joana Bezerra,1,,Route_1174
442,RM00100178_104RM002,RM00100178_104RM002_2,Terminal Integrado Recife,0,,Route_1173
442,RM00100178_104RM002,RM00100178_104RM002_3,Terminal Integrado Joana Bezerra,1,,Route_1174
442,RM00100178_104RM002,RM00100178_104RM002_4,Terminal Integrado Recife,0,,Route_1173
442,RM00100178_104RM002,RM00100178_104RM002_5,Terminal Integrado Joana Bezerra,1,,Route_1174
442,RM00100178_104RM002,RM00100178_104RM002_6,Terminal Integrado Recife,0,,Route_1173
442,RM00100178_104RM002,RM00100178_104RM002_7,Terminal Integrado Joana Bezerra,1,,Route_1174
442,RM00100178_104RM002,RM00100178_104RM002_8,Terminal Integrado Recife,0,,Route_1173
442,RM00100178_104RM002,RM00100178_104RM002_9,Terminal Integrado Joana Bezerra,1,,Route_1174
442,RM00100178_104RM002,RM00100178_104RM002_10,Terminal Integrado Recife,0,,Route_1173
442,RM00100178_104RM002,RM00100178_104RM002_11,Terminal Integrado Joana Bezerra,1,,Route_1174
442,RM00100178_104RM002,RM00100178_104RM002_12,Terminal Integrado Recife,0,,Route_1173
442,RM00100178_104RM002,RM00100178_104RM002_13,Terminal Integrado Joana Bezerra,1,,Route_1174
442,RM00100178_104RM002,RM00100178_104RM002_16,Terminal Integrado Recife,0,,Route_1173
442,RM00100178_104RM002,RM00100178_104RM002_17,Terminal Integrado Joana Bezerra,1,,Route_1174
442,RM00100178_104RM002,RM00100178_104RM002_18,Terminal Integrado Recife,0,,Route_1173
442,RM00100178_104RM002,RM00100178_104RM002_19,Terminal Integrado Joana Bezerra,1,,Route_1174
442,RM00100178_104RM002,RM00100178_104RM002_20,Terminal Integrado Recife,0,,Route_1173
442,RM00100178_104RM002,RM00100178_104RM002_21,Terminal Integrado Joana Bezerra,1,,Route_1174
442,RM00100178_104RM002,RM00100178_104RM002_22,Terminal Integrado Recife,0,,Route_1173
442,RM00100178_104RM002,RM00100178_104RM002_23,Terminal Integrado Joana Bezerra,1,,Route_1174
442,RM00100178_104RM002,RM00100178_104RM002_24,Terminal Integrado Recife,0,,Route_1173
442,RM00100178_104RM002,RM00100178_104RM002_25,Terminal Integrado Joana Bezerra,1,,Route_1174
442,RM00100178_104RM002,RM00100178_104RM002_26,Terminal Integrado Recife,0,,Route_1173
442,RM00100178_104RM002,RM00100178_104RM002_27,Terminal Integrado Joana Bezerra,1,,Route_1174
442,RM00100178_104RM002,RM00100178_104RM002_28,Terminal Integrado Recife,0,,Route_1173
442,RM00100178_104RM002,RM00100178_104RM002_29,Terminal Integrado Joana Bezerra,1,,Route_1174
442,RM00100178_104RM002,RM00100178_104RM002_30,Terminal Integrado Recife,0,,Route_1173
442,RM00100178_104RM002,RM00100178_104RM002_31,Terminal Integrado Joana Bezerra,1,,Route_1174
442,RM00100178_104RM002,RM00100178_104RM002_32,Terminal Integrado Recife,0,,Route_1173
442,RM00100178_104RM002,RM00100178_104RM002_33,Terminal Integrado Joana Bezerra,1,,Route_1174
442,RM00100178_104RM002,RM00100178_104RM002_36,Terminal Integrado Recife,0,,Route_1173
442,RM00100178_104RM002,RM00100178_104RM002_37,Terminal Integrado Joana Bezerra,1,,Route_1174
442,RM00100178_104RM002,RM00100178_104RM002_38,Terminal Integrado Recife,0,,Route_1173
442,RM00100178_104RM002,RM00100178_104RM002_39,Terminal Integrado Joana Bezerra,1,,Route_1174
445,RM00100014_106RM001,RM00100014_106RM001_2,Parque Aeronáutica,0,,Route_1179
445,RM00100014_106RM001,RM00100014_106RM001_3,Terminal Integrado Santa Luzia,1,,Route_1180
445,RM00100014_106RM001,RM00100014_106RM001_4,Parque Aeronáutica,0,,Route_1179
445,RM00100014_106RM001,RM00100014_106RM001_5,Terminal Integrado Santa Luzia,1,,Route_1180
445,RM00100014_106RM001,RM00100014_106RM001_6,Parque Aeronáutica,0,,Route_1179
445,RM00100014_106RM001,RM00100014_106RM001_7,Terminal Integrado Santa Luzia,1,,Route_1180
445,RM00100014_106RM001,RM00100014_106RM001_8,Parque Aeronáutica,0,,Route_1179
445,RM00100014_106RM001,RM00100014_106RM001_9,Terminal Integrado Santa Luzia,1,,Route_1180
445,RM00100014_106RM001,RM00100014_106RM001_12,Parque Aeronáutica,0,,Route_1179
445,RM00100014_106RM001,RM00100014_106RM001_13,Terminal Integrado Santa Luzia,1,,Route_1180
445,RM00100014_106RM001,RM00100014_106RM001_14,Parque Aeronáutica,0,,Route_1179
445,RM00100014_106RM001,RM00100014_106RM001_15,Terminal Integrado Santa Luzia,1,,Route_1180
445,RM00100014_106RM001,RM00100014_106RM001_16,Parque Aeronáutica,0,,Route_1179
445,RM00100014_106RM001,RM00100014_106RM001_17,Terminal Integrado Santa Luzia,1,,Route_1180
445,RM00100014_106RM001,RM00100014_106RM001_18,Parque Aeronáutica,0,,Route_1179
445,RM00100014_106RM001,RM00100014_106RM001_19,Terminal Integrado Santa Luzia,1,,Route_1180
445,RM00100014_106RM001,RM00100014_106RM001_20,Parque Aeronáutica,0,,Route_1179
445,RM00100014_106RM001,RM00100014_106RM001_21,Terminal Integrado Santa Luzia,1,,Route_1180
445,RM00100014_106RM001,RM00100014_106RM001_22,Parque Aeronáutica,0,,Route_1179
445,RM00100014_106RM001,RM00100014_106RM001_23,Terminal Integrado Santa Luzia,1,,Route_1180
445,RM00100014_106RM001,RM00100014_106RM001_24,Parque Aeronáutica,0,,Route_1179
445,RM00100014_106RM001,RM00100014_106RM001_25,Terminal Integrado Santa Luzia,1,,Route_1180
445,RM00100014_106RM001,RM00100014_106RM001_26,Parque Aeronáutica,0,,Route_1179
445,RM00100014_106RM001,RM00100014_106RM001_27,Terminal Integrado Santa Luzia,1,,Route_1180
445,RM00100014_106RM001,RM00100014_106RM001_30,Parque Aeronáutica,0,,Route_1179
445,RM00100014_106RM001,RM00100014_106RM001_31,Terminal Integrado Santa Luzia,1,,Route_1180
445,RM00100014_106RM002,RM00100014_106RM002_2,Parque Aeronáutica,0,,Route_1179
445,RM00100014_106RM002,RM00100014_106RM002_3,Terminal Integrado Santa Luzia,1,,Route_1180
445,RM00100014_106RM002,RM00100014_106RM002_4,Parque Aeronáutica,0,,Route_1179
445,RM00100014_106RM002,RM00100014_106RM002_5,Terminal Integrado Santa Luzia,1,,Route_1180
445,RM00100014_106RM002,RM00100014_106RM002_6,Parque Aeronáutica,0,,Route_1179
445,RM00100014_106RM002,RM00100014_106RM002_7,Terminal Integrado Santa Luzia,1,,Route_1180
445,RM00100014_106RM002,RM00100014_106RM002_8,Parque Aeronáutica,0,,Route_1179
445,RM00100014_106RM002,RM00100014_106RM002_9,Terminal Integrado Santa Luzia,1,,Route_1180
445,RM00100014_106RM002,RM00100014_106RM002_10,Parque Aeronáutica,0,,Route_1179
445,RM00100014_106RM002,RM00100014_106RM002_11,Terminal Integrado Santa Luzia,1,,Route_1180
445,RM00100014_106RM002,RM00100014_106RM002_12,Parque Aeronáutica,0,,Route_1179
445,RM00100014_106RM002,RM00100014_106RM002_13,Terminal Integrado Santa Luzia,1,,Route_1180
445,RM00100014_106RM002,RM00100014_106RM002_14,Parque Aeronáutica,0,,Route_1179
445,RM00100014_106RM002,RM00100014_106RM002_15,Terminal Integrado Santa Luzia,1,,Route_1180
445,RM00100014_106RM002,RM00100014_106RM002_16,Parque Aeronáutica,0,,Route_1179
445,RM00100014_106RM002,RM00100014_106RM002_17,Terminal Integrado Santa Luzia,1,,Route_1180
445,RM00100014_106RM002,RM00100014_106RM002_18,Parque Aeronáutica,0,,Route_1179
445,RM00100014_106RM002,RM00100014_106RM002_19,Terminal Integrado Santa Luzia,1,,Route_1180
445,RM00100014_106RM002,RM00100014_106RM002_20,Parque Aeronáutica,0,,Route_1179
445,RM00100014_106RM002,RM00100014_106RM002_21,Terminal Integrado Santa Luzia,1,,Route_1180
445,RM00100014_106RM002,RM00100014_106RM002_22,Parque Aeronáutica,0,,Route_1179
445,RM00100014_106RM002,RM00100014_106RM002_23,Terminal Integrado Santa Luzia,1,,Route_1180
445,RM00100014_106RM002,RM00100014_106RM002_24,Parque Aeronáutica,0,,Route_1179
445,RM00100014_106RM002,RM00100014_106RM002_25,Terminal Integrado Santa Luzia,1,,Route_1180
445,RM00100014_106RM002,RM00100014_106RM002_26,Parque Aeronáutica,0,,Route_1179
445,RM00100014_106RM002,RM00100014_106RM002_27,Terminal Integrado Santa Luzia,1,,Route_1180
445,RM00100014_106RM002,RM00100014_106RM002_30,Parque Aeronáutica,0,,Route_1179
445,RM00100014_106RM002,RM00100014_106RM002_31,Terminal Integrado Santa Luzia,1,,Route_1180
445,RM00100014_106RM002,RM00100014_106RM002_32,Parque Aeronáutica,0,,Route_1179
445,RM00100014_106RM002,RM00100014_106RM002_33,Terminal Integrado Santa Luzia,1,,Route_1180
445,RM00100014_106RM003,RM00100014_106RM003_2,Parque Aeronáutica,0,,Route_1179
445,RM00100014_106RM003,RM00100014_106RM003_3,Terminal Integrado Santa Luzia,1,,Route_1180
445,RM00100014_106RM003,RM00100014_106RM003_4,Parque Aeronáutica,0,,Route_1179
445,RM00100014_106RM003,RM00100014_106RM003_5,Terminal Integrado Santa Luzia,1,,Route_1180
445,RM00100014_106RM003,RM00100014_106RM003_8,Parque Aeronáutica,0,,Route_1179
445,RM00100014_106RM003,RM00100014_106RM003_9,Terminal Integrado Santa Luzia,1,,Route_1180
445,RM00100014_106RM003,RM00100014_106RM003_10,Parque Aeronáutica,0,,Route_1179
445,RM00100014_106RM003,RM00100014_106RM003_11,Terminal Integrado Santa Luzia,1,,Route_1180
445,RM00100014_106RM003,RM00100014_106RM003_12,Parque Aeronáutica,0,,Route_1179
445,RM00100014_106RM003,RM00100014_106RM003_13,Terminal Integrado Santa Luzia,1,,Route_1180
445,RM00100014_106RM003,RM00100014_106RM003_14,Parque Aeronáutica,0,,Route_1179
445,RM00100014_106RM003,RM00100014_106RM003_15,Terminal Integrado Santa Luzia,1,,Route_1180
445,RM00100014_106RM003,RM00100014_106RM003_16,Parque Aeronáutica,0,,Route_1179
445,RM00100014_106RM003,RM00100014_106RM003_17,Terminal Integrado Santa Luzia,1,,Route_1180
445,RM00100014_106RM003,RM00100014_106RM003_18,Parque Aeronáutica,0,,Route_1179
445,RM00100014_106RM003,RM00100014_106RM003_19,Terminal Integrado Santa Luzia,1,,Route_1180
445,RM00100014_106RM003,RM00100014_106RM003_20,Parque Aeronáutica,0,,Route_1179
445,RM00100014_106RM003,RM00100014_106RM003_21,Terminal Integrado Santa Luzia,1,,Route_1180
445,RM00100014_106RM003,RM00100014_106RM003_22,Parque Aeronáutica,0,,Route_1179
445,RM00100014_106RM003,RM00100014_106RM003_23,Terminal Integrado Santa Luzia,1,,Route_1180
445,RM00100014_106RM003,RM00100014_106RM003_26,Parque Aeronáutica,0,,Route_1179
445,RM00100014_106RM003,RM00100014_106RM003_27,Terminal Integrado Santa Luzia,1,,Route_1180
445,RM00100014_106RM003,RM00100014_106RM003_28,Parque Aeronáutica,0,,Route_1179
445,RM00100014_106RM003,RM00100014_106RM003_29,Terminal Integrado Santa Luzia,1,,Route_1180
445,RM00100014_106RM003,RM00100014_106RM003_30,Parque Aeronáutica,0,,Route_1179
445,RM00100014_106RM003,RM00100014_106RM003_31,Terminal Integrado Santa Luzia,1,,Route_1180
467,RM00100018_107M001,RM00100018_107M001_2,Circular IDA,0,,Route_1231
467,RM00100018_107M001,RM00100018_107M001_3,Circular Volta,1,,Route_1232
467,RM00100018_107M001,RM00100018_107M001_4,Circular Ida,0,,Route_1233
467,RM00100018_107M001,RM00100018_107M001_5,Circular Volta,1,,Route_1234
467,RM00100018_107M001,RM00100018_107M001_6,Circular IDA,0,,Route_1231
467,RM00100018_107M001,RM00100018_107M001_7,Circular Volta,1,,Route_1232
467,RM00100018_107M001,RM00100018_107M001_8,Circular IDA,0,,Route_1231
467,RM00100018_107M001,RM00100018_107M001_9,Circular Volta,1,,Route_1232
467,RM00100018_107M001,RM00100018_107M001_12,Circular IDA,0,,Route_1231
467,RM00100018_107M001,RM00100018_107M001_13,Circular Volta,1,,Route_1232
467,RM00100018_107M001,RM00100018_107M001_14,Circular IDA,0,,Route_1231
467,RM00100018_107M001,RM00100018_107M001_15,Circular Volta,1,,Route_1232
467,RM00100018_107M001,RM00100018_107M001_16,Circular IDA,0,,Route_1231
467,RM00100018_107M001,RM00100018_107M001_17,Circular Volta,1,,Route_1232
467,RM00100018_107M001,RM00100018_107M001_18,Circular IDA,0,,Route_1231
467,RM00100018_107M001,RM00100018_107M001_19,Circular Volta,1,,Route_1232
467,RM00100018_107M001,RM00100018_107M001_20,Circular IDA,0,,Route_1231
467,RM00100018_107M001,RM00100018_107M001_21,Circular Volta,1,,Route_1232
467,RM00100018_107M001,RM00100018_107M001_22,Circular IDA,0,,Route_1231
467,RM00100018_107M001,RM00100018_107M001_23,Circular Volta,1,,Route_1232
467,RM00100018_107M001,RM00100018_107M001_24,Circular IDA,0,,Route_1231
467,RM00100018_107M001,RM00100018_107M001_25,Circular Volta,1,,Route_1232
467,RM00100018_107M001,RM00100018_107M001_26,Circular IDA,0,,Route_1231
